algorithm,N,M,adjust_sample_adaptive,compute_cost_matrix,get_accum_cost_and_steps,retrieve_path,adjust_sample
DTW5,100,400,9.5367431640625e-07,0.0003666877746582031,0.0004184246063232422,1.6450881958007812e-05,4.76837158203125e-07
DTW5,100,400,1.1920928955078125e-06,0.00036716461181640625,0.0004177093505859375,1.5497207641601562e-05,7.152557373046875e-07
DTW5,100,400,9.5367431640625e-07,0.00036644935607910156,0.0004177093505859375,1.621246337890625e-05,4.76837158203125e-07
DTW5,100,400,1.1920928955078125e-06,0.0003719329833984375,0.0004177093505859375,1.52587890625e-05,7.152557373046875e-07
DTW5,300,300,9.5367431640625e-07,0.0009167194366455078,0.0012416839599609375,2.1696090698242188e-05,4.76837158203125e-07
DTW5,300,300,9.5367431640625e-07,0.0008337497711181641,0.0009388923645019531,2.0503997802734375e-05,4.76837158203125e-07
DTW5,300,300,9.5367431640625e-07,0.00081634521484375,0.0009124279022216797,2.0503997802734375e-05,4.76837158203125e-07
DTW5,300,300,1.1920928955078125e-06,0.0008158683776855469,0.00091552734375,2.0265579223632812e-05,4.76837158203125e-07
DTW5,300,300,9.5367431640625e-07,0.0008153915405273438,0.0009112358093261719,1.9788742065429688e-05,4.76837158203125e-07
DTW5,300,300,9.5367431640625e-07,0.0008153915405273438,0.0009164810180664062,1.9550323486328125e-05,4.76837158203125e-07
DTW5,300,300,9.5367431640625e-07,0.0008153915405273438,0.0009109973907470703,2.0503997802734375e-05,4.76837158203125e-07
DTW5,300,300,9.5367431640625e-07,0.0008161067962646484,0.0009174346923828125,2.002716064453125e-05,4.76837158203125e-07
DTW5,300,300,1.1920928955078125e-06,0.0008170604705810547,0.0009114742279052734,1.9788742065429688e-05,4.76837158203125e-07
DTW5,300,300,9.5367431640625e-07,0.0008151531219482422,0.0009095668792724609,1.9788742065429688e-05,7.152557373046875e-07
DTW5,300,600,1.1920928955078125e-06,0.0017154216766357422,0.0019559860229492188,2.6464462280273438e-05,4.76837158203125e-07
DTW5,300,600,9.5367431640625e-07,0.0016448497772216797,0.0018188953399658203,2.574920654296875e-05,7.152557373046875e-07
DTW5,300,600,9.5367431640625e-07,0.001634359359741211,0.0018129348754882812,2.5987625122070312e-05,7.152557373046875e-07
DTW5,300,600,9.5367431640625e-07,0.0016334056854248047,0.0018134117126464844,2.5510787963867188e-05,7.152557373046875e-07
DTW5,300,600,7.152557373046875e-07,0.0016341209411621094,0.0018126964569091797,2.574920654296875e-05,4.76837158203125e-07
DTW5,300,600,9.5367431640625e-07,0.0016398429870605469,0.0018177032470703125,2.5510787963867188e-05,4.76837158203125e-07
DTW5,300,600,9.5367431640625e-07,0.0016283988952636719,0.001817464828491211,2.5510787963867188e-05,4.76837158203125e-07
DTW5,300,600,1.1920928955078125e-06,0.0016281604766845703,0.0018169879913330078,2.5033950805664062e-05,4.76837158203125e-07
DTW5,300,600,1.1920928955078125e-06,0.0016291141510009766,0.0018181800842285156,2.5510787963867188e-05,4.76837158203125e-07
DTW5,300,600,9.5367431640625e-07,0.0016393661499023438,0.001817941665649414,2.5272369384765625e-05,4.76837158203125e-07
DTW5,300,1200,9.5367431640625e-07,0.0033376216888427734,0.004095554351806641,4.100799560546875e-05,7.152557373046875e-07
DTW5,300,1200,9.5367431640625e-07,0.003360271453857422,0.0038254261016845703,4.1484832763671875e-05,7.152557373046875e-07
DTW5,300,1200,9.5367431640625e-07,0.003269195556640625,0.0038123130798339844,4.863739013671875e-05,4.76837158203125e-07
DTW5,300,1200,1.430511474609375e-06,0.0033998489379882812,0.003705263137817383,4.458427429199219e-05,4.76837158203125e-07
DTW5,300,1200,1.6689300537109375e-06,0.0033545494079589844,0.0036859512329101562,4.38690185546875e-05,4.76837158203125e-07
DTW5,300,1200,1.1920928955078125e-06,0.0033800601959228516,0.0036623477935791016,4.267692565917969e-05,4.76837158203125e-07
DTW5,300,1200,1.1920928955078125e-06,0.0032677650451660156,0.0036334991455078125,4.1484832763671875e-05,4.76837158203125e-07
DTW5,300,1200,1.1920928955078125e-06,0.003265857696533203,0.003641843795776367,3.981590270996094e-05,9.5367431640625e-07
DTW5,300,1200,1.1920928955078125e-06,0.003266572952270508,0.0037689208984375,4.315376281738281e-05,4.76837158203125e-07
DTW5,300,1200,9.5367431640625e-07,0.0033347606658935547,0.0036401748657226562,4.029273986816406e-05,7.152557373046875e-07
DTW5,1000,1000,1.1920928955078125e-06,0.009344816207885742,0.011449575424194336,9.989738464355469e-05,7.152557373046875e-07
DTW5,1000,1000,1.6689300537109375e-06,0.00930166244506836,0.011570453643798828,0.00010156631469726562,9.5367431640625e-07
DTW5,1000,1000,1.430511474609375e-06,0.009289026260375977,0.011554956436157227,0.00011610984802246094,1.1920928955078125e-06
DTW5,1000,1000,1.6689300537109375e-06,0.00951385498046875,0.0115509033203125,9.989738464355469e-05,9.5367431640625e-07
DTW5,1000,1000,1.430511474609375e-06,0.009296894073486328,0.011559247970581055,9.918212890625e-05,9.5367431640625e-07
DTW5,1000,1000,1.430511474609375e-06,0.009329795837402344,0.011548042297363281,9.799003601074219e-05,4.76837158203125e-07
DTW5,1000,1000,1.6689300537109375e-06,0.00945591926574707,0.011560678482055664,9.942054748535156e-05,9.5367431640625e-07
DTW5,1000,1000,1.430511474609375e-06,0.009281635284423828,0.011563301086425781,9.822845458984375e-05,7.152557373046875e-07
DTW5,1000,1000,1.9073486328125e-06,0.009283065795898438,0.01154637336730957,9.894371032714844e-05,9.5367431640625e-07
DTW5,1000,1000,1.430511474609375e-06,0.009293079376220703,0.011640310287475586,9.989738464355469e-05,7.152557373046875e-07
DTW5,1000,2000,2.1457672119140625e-06,0.0186002254486084,0.02996826171875,0.00023317337036132812,1.9073486328125e-06
DTW5,1000,2000,2.1457672119140625e-06,0.02174687385559082,0.03652596473693848,0.00020885467529296875,1.430511474609375e-06
DTW5,1000,2000,2.6226043701171875e-06,0.021375179290771484,0.03677821159362793,0.00020360946655273438,1.1920928955078125e-06
DTW5,1000,2000,3.337860107421875e-06,0.021338462829589844,0.036711931228637695,0.0002033710479736328,1.1920928955078125e-06
DTW5,1000,2000,2.86102294921875e-06,0.021380186080932617,0.03655576705932617,0.00021076202392578125,7.152557373046875e-07
DTW5,1000,2000,2.86102294921875e-06,0.021486759185791016,0.03660249710083008,0.00020313262939453125,1.1920928955078125e-06
DTW5,1000,2000,3.0994415283203125e-06,0.021303892135620117,0.03761649131774902,0.0015647411346435547,2.6226043701171875e-06
DTW5,1000,2000,3.0994415283203125e-06,0.021329402923583984,0.03664231300354004,0.00022101402282714844,9.5367431640625e-07
DTW5,1000,2000,2.6226043701171875e-06,0.021364688873291016,0.03654956817626953,0.0002200603485107422,1.1920928955078125e-06
DTW5,1000,2000,2.6226043701171875e-06,0.02142620086669922,0.03660178184509277,0.000209808349609375,1.1920928955078125e-06
DTW5,1000,4000,2.86102294921875e-06,0.04091477394104004,0.07342076301574707,0.0003936290740966797,1.430511474609375e-06
DTW5,1000,4000,2.384185791015625e-06,0.037590980529785156,0.0611109733581543,0.00048160552978515625,1.1920928955078125e-06
DTW5,1000,4000,2.6226043701171875e-06,0.04177427291870117,0.07357406616210938,0.00039196014404296875,9.5367431640625e-07
DTW5,1000,4000,2.6226043701171875e-06,0.03728842735290527,0.06115365028381348,0.00048422813415527344,1.1920928955078125e-06
DTW5,1000,4000,2.1457672119140625e-06,0.03721761703491211,0.061182498931884766,0.00048828125,9.5367431640625e-07
DTW5,1000,4000,2.1457672119140625e-06,0.03760671615600586,0.06144094467163086,0.0004932880401611328,1.430511474609375e-06
DTW5,1000,4000,2.384185791015625e-06,0.03720355033874512,0.061191558837890625,0.000484466552734375,1.1920928955078125e-06
DTW5,1000,4000,2.6226043701171875e-06,0.03722953796386719,0.061402320861816406,0.00048422813415527344,9.5367431640625e-07
DTW5,1000,4000,2.384185791015625e-06,0.0372014045715332,0.061132192611694336,0.00048828125,9.5367431640625e-07
DTW5,1000,4000,2.6226043701171875e-06,0.0372314453125,0.06303620338439941,0.002774953842163086,2.86102294921875e-06
DTW5,3000,3000,3.337860107421875e-06,0.09353017807006836,0.16488051414489746,0.00039386749267578125,1.1920928955078125e-06
DTW5,3000,3000,2.384185791015625e-06,0.08443593978881836,0.16371822357177734,0.0003848075866699219,1.1920928955078125e-06
DTW5,3000,3000,2.1457672119140625e-06,0.08419418334960938,0.16427206993103027,0.0003859996795654297,1.1920928955078125e-06
DTW5,3000,3000,2.1457672119140625e-06,0.08430743217468262,0.16373181343078613,0.0003895759582519531,1.430511474609375e-06
DTW5,3000,3000,2.384185791015625e-06,0.08445882797241211,0.16397476196289062,0.0003898143768310547,1.430511474609375e-06
DTW5,3000,3000,3.0994415283203125e-06,0.08408975601196289,0.1645665168762207,0.0006413459777832031,3.337860107421875e-06
DTW5,3000,3000,3.337860107421875e-06,0.08536577224731445,0.16411399841308594,0.0003864765167236328,1.1920928955078125e-06
DTW5,3000,3000,2.384185791015625e-06,0.08405470848083496,0.1639552116394043,0.0003859996795654297,1.430511474609375e-06
DTW5,3000,3000,2.86102294921875e-06,0.08472728729248047,0.16436028480529785,0.0003905296325683594,9.5367431640625e-07
DTW5,3000,3000,2.384185791015625e-06,0.08450150489807129,0.16397643089294434,0.0003943443298339844,9.5367431640625e-07
DTW5,3000,6000,3.0994415283203125e-06,0.17563915252685547,0.32674455642700195,0.000782012939453125,1.1920928955078125e-06
DTW5,3000,6000,2.86102294921875e-06,0.1857295036315918,0.32877278327941895,0.0008087158203125,2.1457672119140625e-06
DTW5,3000,6000,2.384185791015625e-06,0.1855318546295166,0.326906681060791,0.0007748603820800781,1.1920928955078125e-06
DTW5,3000,6000,2.384185791015625e-06,0.178114652633667,0.32672786712646484,0.0007832050323486328,9.5367431640625e-07
DTW5,3000,6000,2.86102294921875e-06,0.17573881149291992,0.32631587982177734,0.0007805824279785156,1.6689300537109375e-06
DTW5,3000,6000,2.1457672119140625e-06,0.18663787841796875,0.3299520015716553,0.0008592605590820312,1.430511474609375e-06
DTW5,3000,6000,3.5762786865234375e-06,0.18629765510559082,0.3280210494995117,0.0007970333099365234,9.5367431640625e-07
DTW5,3000,6000,2.86102294921875e-06,0.1759166717529297,0.33000826835632324,0.0007843971252441406,9.5367431640625e-07
DTW5,3000,6000,2.384185791015625e-06,0.17566967010498047,0.3269176483154297,0.0007863044738769531,1.430511474609375e-06
DTW5,3000,6000,2.384185791015625e-06,0.18568921089172363,0.32996201515197754,0.004655122756958008,1.1920928955078125e-06
DTW5,3000,12000,4.291534423828125e-06,0.3728005886077881,0.6545653343200684,0.0015664100646972656,1.1920928955078125e-06
DTW5,3000,12000,3.5762786865234375e-06,0.37129974365234375,0.6513161659240723,0.001596212387084961,1.1920928955078125e-06
DTW5,3000,12000,2.6226043701171875e-06,0.37116479873657227,0.656315803527832,0.0016543865203857422,1.430511474609375e-06
DTW5,3000,12000,3.337860107421875e-06,0.37062907218933105,0.6523683071136475,0.0015897750854492188,1.1920928955078125e-06
DTW5,3000,12000,2.384185791015625e-06,0.37070155143737793,0.6524875164031982,0.001592397689819336,9.5367431640625e-07
DTW5,3000,12000,2.384185791015625e-06,0.3715353012084961,0.650923490524292,0.0016660690307617188,2.86102294921875e-06
DTW5,3000,12000,2.6226043701171875e-06,0.3715987205505371,0.6511459350585938,0.0015845298767089844,1.6689300537109375e-06
DTW5,3000,12000,3.0994415283203125e-06,0.3703930377960205,0.6528725624084473,0.0015766620635986328,1.1920928955078125e-06
DTW5,3000,12000,2.384185791015625e-06,0.37035369873046875,0.6518778800964355,0.0016353130340576172,2.1457672119140625e-06
DTW5,3000,12000,2.6226043701171875e-06,0.3713383674621582,0.6519565582275391,0.0015947818756103516,9.5367431640625e-07
DTW5,10000,10000,6.4373016357421875e-06,1.0160365104675293,1.7985563278198242,0.0016703605651855469,1.1920928955078125e-06
DTW5,10000,10000,3.0994415283203125e-06,1.045578956604004,1.8012309074401855,0.0016560554504394531,1.430511474609375e-06
DTW5,10000,10000,2.6226043701171875e-06,1.0243473052978516,1.800595998764038,0.0016222000122070312,1.1920928955078125e-06
DTW5,10000,10000,2.86102294921875e-06,1.045186996459961,1.8003547191619873,0.0016677379608154297,2.1457672119140625e-06
DTW5,10000,10000,3.814697265625e-06,1.0178308486938477,1.7986671924591064,0.0017256736755371094,2.86102294921875e-06
DTW5,10000,10000,3.0994415283203125e-06,1.0151727199554443,1.801267147064209,0.0016417503356933594,1.1920928955078125e-06
DTW5,10000,10000,3.5762786865234375e-06,1.044337272644043,1.7988057136535645,0.0016665458679199219,1.1920928955078125e-06
DTW5,10000,10000,2.86102294921875e-06,1.0158817768096924,1.7999699115753174,0.0016360282897949219,1.1920928955078125e-06
DTW5,10000,10000,9.775161743164062e-06,1.0147819519042969,1.798948049545288,0.0017254352569580078,2.86102294921875e-06
DTW5,10000,10000,3.0994415283203125e-06,1.0470459461212158,1.8020241260528564,0.0016334056854248047,1.430511474609375e-06
DTW5,10000,20000,3.0994415283203125e-06,2.0326738357543945,3.592670202255249,0.003264188766479492,1.1920928955078125e-06
DTW5,10000,20000,4.76837158203125e-06,2.090317487716675,3.590927839279175,0.0032477378845214844,1.1920928955078125e-06
DTW5,10000,20000,2.86102294921875e-06,2.089827299118042,3.591292381286621,0.0034220218658447266,2.6226043701171875e-06
DTW5,10000,20000,5.4836273193359375e-06,2.0343520641326904,3.5998125076293945,0.003307342529296875,1.1920928955078125e-06
DTW5,10000,20000,3.814697265625e-06,2.0389163494110107,3.6021015644073486,0.0031898021697998047,1.6689300537109375e-06
DTW5,10000,20000,2.6226043701171875e-06,2.0933146476745605,3.5924551486968994,0.003246307373046875,2.1457672119140625e-06
DTW5,10000,20000,4.291534423828125e-06,2.089059591293335,3.590940475463867,0.003203868865966797,1.6689300537109375e-06
DTW5,10000,20000,3.337860107421875e-06,2.0308544635772705,3.600127696990967,0.003353118896484375,9.5367431640625e-07
DTW5,10000,20000,4.76837158203125e-06,2.032166004180908,3.5936665534973145,0.0032606124877929688,1.430511474609375e-06
DTW5,10000,20000,2.6226043701171875e-06,2.090526819229126,3.592846155166626,0.003243684768676758,2.1457672119140625e-06
DTW5,10000,40000,5.0067901611328125e-06,4.072847604751587,7.178245782852173,0.006560564041137695,1.6689300537109375e-06
DTW5,10000,40000,7.152557373046875e-06,4.061678886413574,7.188553333282471,0.00661468505859375,2.6226043701171875e-06
DTW5,10000,40000,5.4836273193359375e-06,4.069821834564209,7.191517114639282,0.006628274917602539,1.9073486328125e-06
DTW5,10000,40000,5.4836273193359375e-06,4.187081575393677,7.176665306091309,0.00664520263671875,2.1457672119140625e-06
DTW5,10000,40000,4.76837158203125e-06,4.060659646987915,7.183978796005249,0.0065386295318603516,1.6689300537109375e-06
DTW5,10000,40000,5.0067901611328125e-06,4.187201023101807,7.189307689666748,0.00653386116027832,2.1457672119140625e-06
DTW5,10000,40000,5.7220458984375e-06,4.062837839126587,7.176732301712036,0.006562709808349609,1.9073486328125e-06
DTW5,10000,40000,5.9604644775390625e-06,4.193734169006348,7.1887664794921875,0.006617069244384766,2.384185791015625e-06
DTW5,10000,40000,5.0067901611328125e-06,4.064896106719971,7.179161787033081,0.006556510925292969,2.1457672119140625e-06
DTW5,10000,40000,5.4836273193359375e-06,4.1772966384887695,7.185488939285278,0.006615638732910156,1.6689300537109375e-06
DTW5,30000,30000,7.152557373046875e-06,9.155951499938965,16.171886205673218,0.014222860336303711,1.9073486328125e-06
DTW5,30000,30000,5.7220458984375e-06,9.423319816589355,16.17746067047119,0.006334781646728516,2.6226043701171875e-06
DTW5,30000,30000,6.9141387939453125e-06,9.14856505393982,16.14986824989319,0.006702899932861328,1.6689300537109375e-06
DTW5,30000,30000,5.4836273193359375e-06,9.40348482131958,16.178670644760132,0.006274700164794922,2.1457672119140625e-06
DTW5,30000,30000,5.9604644775390625e-06,9.141594648361206,16.18002152442932,0.014089822769165039,2.384185791015625e-06
DTW5,30000,30000,6.67572021484375e-06,9.141798973083496,16.176859855651855,0.014203310012817383,2.6226043701171875e-06
DTW5,30000,30000,5.245208740234375e-06,9.407944679260254,16.150113105773926,0.006280183792114258,1.6689300537109375e-06
DTW5,30000,30000,5.9604644775390625e-06,9.141690015792847,16.187564373016357,0.014053583145141602,2.1457672119140625e-06
DTW5,30000,30000,5.4836273193359375e-06,9.166823387145996,16.166255235671997,0.013463497161865234,2.384185791015625e-06
DTW5,30000,30000,5.4836273193359375e-06,9.403244018554688,16.168585777282715,0.014199495315551758,2.384185791015625e-06
DTW5,30000,60000,5.245208740234375e-06,18.329222679138184,32.3111674785614,0.012050151824951172,2.1457672119140625e-06
DTW5,30000,60000,7.867813110351562e-06,18.850663423538208,32.338172912597656,0.012177705764770508,2.384185791015625e-06
DTW5,30000,60000,7.152557373046875e-06,18.839285612106323,32.30652070045471,0.01199650764465332,2.384185791015625e-06
DTW5,30000,60000,6.198883056640625e-06,18.2700834274292,32.310792207717896,0.01201176643371582,1.430511474609375e-06
DTW5,30000,60000,5.9604644775390625e-06,18.335530519485474,32.28960967063904,0.012073755264282227,2.1457672119140625e-06
DTW5,30000,60000,5.7220458984375e-06,18.833595991134644,32.325448513031006,0.012219667434692383,1.1920928955078125e-06
DTW5,30000,60000,7.867813110351562e-06,18.81768298149109,32.30216932296753,0.012029170989990234,2.384185791015625e-06
DTW5,30000,60000,6.198883056640625e-06,18.313886880874634,32.295788288116455,0.012007713317871094,1.6689300537109375e-06
DTW5,30000,60000,5.7220458984375e-06,18.350332975387573,32.327829360961914,0.012030601501464844,2.6226043701171875e-06
DTW5,30000,60000,6.198883056640625e-06,18.842270612716675,32.30759382247925,0.014556646347045898,2.86102294921875e-06
DTW5,30000,120000,7.867813110351562e-06,36.57630801200867,68.02540850639343,0.023653507232666016,1.1920928955078125e-06
DTW5,30000,120000,7.867813110351562e-06,36.60928678512573,68.11336135864258,0.024360179901123047,2.1457672119140625e-06
